Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
3389,6,28/02/2018 04:10:55,1681903,8,7,1128,1581,661,0,141,222.62332056,1173,0,225.8571428571,430.0986044197,1610.6755264721,8.9184691388,120135.928571429,245668.724827519,953161,2,1681903,240271.857142857,387191.689765086,1112996,2,1571915,261985.833333333,339469.590782689,953161,109718,0,0,0,0,172,152,4.756516874,4.1619522648,0,1173,169.3125,317.7312740352,100953.1625,0,0,1,1,0,0,0,1,0,180.6,141,225.8571428571,0,0,0,0,0,0,8,1128,7,1581,8192,62872,5,20,0,0,0,0,0,0,0,0,Benign
53,17,28/02/2018 02:22:48,1616,1,1,38,119,38,38,38,0,119,119,119,0,97153.4653465347,1237.6237623762,1616,0,1616,1616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,618.8118811881,618.8118811881,38,119,65,46.7653718044,2187,0,0,0,0,0,0,0,0,1,97.5,38,119,0,0,0,0,0,0,1,38,1,119,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
53,17,28/02/2018 08:40:03,1560,1,1,32,71,32,32,32,0,71,71,71,0,66025.641025641,1282.0512820513,1560,0,1560,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,641.0256410256,641.0256410256,32,71,45,22.5166604984,507,0,0,0,0,0,0,0,0,1,67.5,32,71,0,0,0,0,0,0,1,32,1,71,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
53,17,28/02/2018 01:48:38,98946,2,2,80,292,40,40,40,0,146,146,146,0,3759.6264629192,40.4260909991,32982,35710.4470988533,70910,6,28030,28030,0,28030,28030,6,6,0,6,6,0,0,0,0,16,16,20.2130454996,20.2130454996,40,146,82.4,58.0585910955,3370.8,0,0,0,0,0,0,0,0,1,103,40,146,0,0,0,0,0,0,2,80,2,292,-1,-1,1,8,0,0,0,0,0,0,0,0,Benign
52636,6,28/02/2018 11:06:26,21,1,1,0,0,0,0,0,0,0,0,0,0,0,95238.0952380952,21,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,47619.0476190476,47619.0476190476,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,230,1152,0,20,0,0,0,0,0,0,0,0,Benign
53,17,28/02/2018 01:29:41,94631,2,2,66,172,33,33,33,0,86,86,86,0,2515.0320719426,42.2694465873,31543.6666666667,37789.2126979821,73436,24,21171,21171,0,21171,21171,24,24,0,24,24,0,0,0,0,16,16,21.1347232936,21.1347232936,33,86,54.2,29.0292955478,842.7,0,0,0,0,0,0,0,0,1,67.75,33,86,0,0,0,0,0,0,2,66,2,172,-1,-1,1,8,0,0,0,0,0,0,0,0,Benign
53,17,28/02/2018 04:31:50,1129,1,1,46,131,46,46,46,0,131,131,131,0,156775.907883082,1771.4791851196,1129,0,1129,1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,885.7395925598,885.7395925598,46,131,74.3333333333,49.0747728811,2408.3333333333,0,0,0,0,0,0,0,0,1,111.5,46,131,0,0,0,0,0,0,1,46,1,131,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
53,17,28/02/2018 02:42:36,230832,2,2,58,236,29,29,29,0,118,118,118,0,1273.65356623,17.3286199487,76944,109472.464706884,202272,1,28559,28559,0,28559,28559,1,1,0,1,1,0,0,0,0,16,16,8.6643099744,8.6643099744,29,118,64.6,48.747307618,2376.3,0,0,0,0,0,0,0,0,1,80.75,29,118,0,0,0,0,0,0,2,58,2,236,-1,-1,1,8,0,0,0,0,0,0,0,0,Benign
53,17,28/02/2018 12:17:45,36380,1,1,25,83,25,25,25,0,83,83,83,0,2968.6641011545,54.9752611325,36380,0,36380,36380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,27.4876305662,27.4876305662,25,83,44.3333333333,33.486315613,1121.3333333333,0,0,0,0,0,0,0,0,1,66.5,25,83,0,0,0,0,0,0,1,25,1,83,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
445,6,28/02/2018 10:33:40,94118,5,4,286,170,103,0,57.2,52.4852360193,131,0,42.5,61.7980582219,4844.9818313181,95.6246414076,11764.75,16130.9727255187,31963,15,94087,23521.75,15676.5442062337,32221,25,94103,31367.6666666667,583.6243083811,32031,30933,0,0,0,0,112,92,53.124800782,42.4998406256,0,131,45.6,52.9846938066,2807.3777777778,0,0,0,1,0,0,0,0,0,50.6666666667,57.2,42.5,0,0,0,0,0,0,5,286,4,170,8192,0,3,20,0,0,0,0,0,0,0,0,Benign
445,6,28/02/2018 11:05:17,778255,5,4,373,172,140,0,74.6,70.2837107728,133,0,43,62.7534859589,700.2846110851,11.5643330271,97281.875,133963.687246569,259906,45,778197,194549.25,129144.268886583,259954,835,778207,259402.333333333,1220.8285437904,260786,258477,0,0,0,0,112,92,6.4246294595,5.1397035676,0,140,54.5,64.1980442762,4121.3888888889,0,0,0,1,0,0,0,0,0,60.5555555556,74.6,43,0,0,0,0,0,0,5,373,4,172,8192,0,3,20,0,0,0,0,0,0,0,0,Benign
3389,6,28/02/2018 11:25:10,1663653,8,7,1128,1581,661,0,141,222.62332056,1173,0,225.8571428571,430.0986044197,1628.344372294,9.0163032796,118832.357142857,241883.781549865,939697,4,1663653,237664.714285714,388294.129897133,1113299,4,1555332,259222,334323.440859297,939697,108677,0,0,0,0,172,152,4.8086950824,4.2076081971,0,1173,169.3125,317.7312740352,100953.1625,0,0,1,1,0,0,0,1,0,180.6,141,225.8571428571,0,0,0,0,0,0,8,1128,7,1581,8192,62872,5,20,0,0,0,0,0,0,0,0,Benign
53,17,28/02/2018 08:55:14,484,1,1,41,57,41,41,41,0,57,57,57,0,202479.338842975,4132.2314049587,484,0,484,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2066.1157024793,2066.1157024793,41,57,46.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,69.5,41,57,0,0,0,0,0,0,1,41,1,57,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
53,17,28/02/2018 10:47:12,50902,2,2,100,356,50,50,50,0,178,178,178,0,8958.390632981,78.5823739735,16967.3333333333,28526.716255702,49907,412,50319,50319,0,50319,50319,50490,50490,0,50490,50490,0,0,0,0,16,16,39.2911869868,39.2911869868,50,178,101.2,70.1084873607,4915.2,0,0,0,0,0,0,0,0,1,126.5,50,178,0,0,0,0,0,0,2,100,2,356,-1,-1,1,8,0,0,0,0,0,0,0,0,Benign
53,17,28/02/2018 03:44:28,1054,1,1,34,95,34,34,34,0,95,95,95,0,122390.891840607,1897.5332068311,1054,0,1054,1054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,948.7666034156,948.7666034156,34,95,54.3333333333,35.2183664206,1240.3333333333,0,0,0,0,0,0,0,0,1,81.5,34,95,0,0,0,0,0,0,1,34,1,95,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
51614,6,28/02/2018 02:54:39,36,2,0,0,0,0,0,0,0,0,0,0,0,0,55555.5555555556,36,0,36,36,36,36,0,36,36,0,0,0,0,0,0,0,0,0,40,0,55555.5555555556,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,Benign
53,17,28/02/2018 04:54:20,385,1,1,32,128,32,32,32,0,128,128,128,0,415584.415584416,5194.8051948052,385,0,385,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2597.4025974026,2597.4025974026,32,128,64,55.4256258422,3072,0,0,0,0,0,0,0,0,1,96,32,128,0,0,0,0,0,0,1,32,1,128,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
3389,6,28/02/2018 04:11:57,1672333,8,7,1144,1581,677,0,143,227.9699228282,1173,0,225.8571428571,430.0986044197,1629.4601613435,8.9695054753,119452.357142857,241313.532138524,937526,2,1672333,238904.714285714,386063.541968467,1109181,2,1564180,260696.666666667,332403.64061103,937526,110261,0,0,0,0,172,152,4.7837362535,4.1857692218,0,1173,170.3125,319.402717323,102018.095833333,0,0,1,1,0,0,0,1,0,181.6666666667,143,225.8571428571,0,0,0,0,0,0,8,1144,7,1581,8192,62856,5,20,0,0,0,0,0,0,0,0,Benign
53,17,28/02/2018 12:11:01,1073,1,1,42,102,42,42,42,0,102,102,102,0,134203.168685927,1863.9328984157,1073,0,1073,1073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,931.9664492078,931.9664492078,42,102,62,34.6410161514,1200,0,0,0,0,0,0,0,0,1,93,42,102,0,0,0,0,0,0,1,42,1,102,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
55570,6,28/02/2018 02:24:46,35,1,1,0,0,0,0,0,0,0,0,0,0,0,57142.8571428571,35,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,28571.4285714286,28571.4285714286,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,172,255,0,20,0,0,0,0,0,0,0,0,Benign
445,6,28/02/2018 03:29:49,511974,5,4,286,170,103,0,57.2,52.4852360193,131,0,42.5,61.7980582219,890.6702293476,17.5790176845,63996.75,88133.5045610594,170527,28,511925,127981.25,85149.6427957863,170775,257,511946,170648.666666667,290.7410073129,170946,170365,0,0,0,0,112,92,9.7661209358,7.8128967487,0,131,45.6,52.9846938066,2807.3777777778,0,0,0,1,0,0,0,0,0,50.6666666667,57.2,42.5,0,0,0,0,0,0,5,286,4,170,8192,0,3,20,0,0,0,0,0,0,0,0,Benign
53,17,28/02/2018 04:31:48,1071,1,1,42,108,42,42,42,0,108,108,108,0,140056.022408964,1867.4136321195,1071,0,1071,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,933.7068160598,933.7068160598,42,108,64,38.1051177665,1452,0,0,0,0,0,0,0,0,1,96,42,108,0,0,0,0,0,0,1,42,1,108,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
53,17,28/02/2018 04:56:18,275,1,1,52,68,52,52,52,0,68,68,68,0,436363.636363636,7272.7272727273,275,0,275,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3636.3636363636,3636.3636363636,52,68,57.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,86,52,68,0,0,0,0,0,0,1,52,1,68,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
53,17,28/02/2018 08:26:46,2336,1,1,40,105,40,40,40,0,105,105,105,0,62071.9178082192,856.1643835616,2336,0,2336,2336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,428.0821917808,428.0821917808,40,105,61.6666666667,37.5277674973,1408.3333333333,0,0,0,0,0,0,0,0,1,92.5,40,105,0,0,0,0,0,0,1,40,1,105,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
53668,6,28/02/2018 12:10:59,4973336,2,0,0,0,0,0,0,0,0,0,0,0,0,0.4021445565,4973336,0,4973336,4973336,4973336,4973336,0,4973336,4973336,0,0,0,0,0,0,0,0,0,40,0,0.4021445565,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,237,-1,0,20,0,0,0,0,0,0,0,0,Benign
53,17,28/02/2018 11:12:26,325,1,1,51,67,51,51,51,0,67,67,67,0,363076.923076923,6153.8461538462,325,0,325,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3076.9230769231,3076.9230769231,51,67,56.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,84.5,51,67,0,0,0,0,0,0,1,51,1,67,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
445,6,28/02/2018 09:45:33,41296662,13,4,1045,172,140,0,80.3846153846,48.3865312898,133,0,43,62.7534859589,29.469694185,0.4116555474,2581041.375,4818860.1500052,18256367,49,41296662,3441388.5,5332506.77486005,18256367,286,787630,262543.333333333,2824.1319610339,265032,259474,0,0,0,0,272,92,0.3147954186,0.0968601288,0,140,67.6111111111,53.7008477191,2883.7810457516,0,0,0,1,0,0,0,0,0,71.5882352941,80.3846153846,43,0,0,0,0,0,0,13,1045,4,172,8192,0,10,20,13916004,0,13916004,13916004,13690329,6457352.86591092,18256367,9124291,Benign
445,6,28/02/2018 03:49:19,972487,5,4,286,170,103,0,57.2,52.4852360193,131,0,42.5,61.7980582219,468.900869626,9.2546224268,121560.875,167612.144446157,325573,38,972423,243105.75,162012.524201834,325847,98,972449,324149.666666667,1880.3258582845,325681,322051,0,0,0,0,112,92,5.1414569038,4.113165523,0,131,45.6,52.9846938066,2807.3777777778,0,0,0,1,0,0,0,0,0,50.6666666667,57.2,42.5,0,0,0,0,0,0,5,286,4,170,8192,0,3,20,0,0,0,0,0,0,0,0,Benign
53,17,28/02/2018 09:38:48,888,1,1,42,102,42,42,42,0,102,102,102,0,162162.162162162,2252.2522522523,888,0,888,888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1126.1261261261,1126.1261261261,42,102,62,34.6410161514,1200,0,0,0,0,0,0,0,0,1,93,42,102,0,0,0,0,0,0,1,42,1,102,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
51556,6,28/02/2018 09:55:06,11,1,1,0,0,0,0,0,0,0,0,0,0,0,181818.181818182,11,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,90909.0909090909,90909.0909090909,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,229,258,0,20,0,0,0,0,0,0,0,0,Benign
445,6,28/02/2018 01:00:40,758638,5,4,373,172,140,0,74.6,70.2837107728,133,0,43,62.7534859589,718.3926984939,11.8633656632,94829.75,130817.564492093,259326,46,758575,189643.75,126458.371770779,259417,86,758578,252859.333333333,5677.8534969946,259389,249084,0,0,0,0,112,92,6.5907587018,5.2726069614,0,140,54.5,64.1980442762,4121.3888888889,0,0,0,1,0,0,0,0,0,60.5555555556,74.6,43,0,0,0,0,0,0,5,373,4,172,8192,0,3,20,0,0,0,0,0,0,0,0,Benign
53,17,28/02/2018 12:17:44,445615,2,2,64,256,32,32,32,0,128,128,128,0,718.1086812607,8.9763585158,148538.333333333,256641.158500217,444882,279,445161,445161,0,445161,445161,445336,445336,0,445336,445336,0,0,0,0,16,16,4.4881792579,4.4881792579,32,128,70.4,52.5813655205,2764.8,0,0,0,0,0,0,0,0,1,88,32,128,0,0,0,0,0,0,2,64,2,256,-1,-1,1,8,0,0,0,0,0,0,0,0,Benign
3389,6,28/02/2018 11:19:12,1668754,8,7,1144,1581,677,0,143,227.9699228282,1173,0,225.8571428571,430.0986044197,1632.9548872992,8.9887424989,119196.714285714,245657.544690674,953146,3,1668754,238393.428571429,387243.250323298,1111444,3,1560971,260161.833333333,340016.223150259,953146,108005,0,0,0,0,172,152,4.7939959994,4.1947464995,0,1173,170.3125,319.402717323,102018.095833333,0,0,1,1,0,0,0,1,0,181.6666666667,143,225.8571428571,0,0,0,0,0,0,8,1144,7,1581,8192,62856,5,20,0,0,0,0,0,0,0,0,Benign
53,17,28/02/2018 01:23:08,2486,1,1,40,146,40,40,40,0,146,146,146,0,74818.9863234111,804.505229284,2486,0,2486,2486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,402.252614642,402.252614642,40,146,75.3333333333,61.1991285341,3745.3333333333,0,0,0,0,0,0,0,0,1,113,40,146,0,0,0,0,0,0,1,40,1,146,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
53,17,28/02/2018 04:31:46,1187,1,1,40,101,40,40,40,0,101,101,101,0,118786.857624263,1684.9199663016,1187,0,1187,1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,842.4599831508,842.4599831508,40,101,60.3333333333,35.2183664206,1240.3333333333,0,0,0,0,0,0,0,0,1,90.5,40,101,0,0,0,0,0,0,1,40,1,101,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
53,17,28/02/2018 08:52:15,39445,2,2,76,140,38,38,38,0,70,70,70,0,5475.9792115604,101.4070224363,13148.3333333333,21638.2299722813,38134,637,38808,38808,0,38808,38808,38771,38771,0,38771,38771,0,0,0,0,16,16,50.7035112182,50.7035112182,38,70,50.8,17.5271218402,307.2,0,0,0,0,0,0,0,0,1,63.5,38,70,0,0,0,0,0,0,2,76,2,140,-1,-1,1,8,0,0,0,0,0,0,0,0,Benign
53,17,28/02/2018 10:00:23,346,1,1,38,118,38,38,38,0,118,118,118,0,450867.052023121,5780.3468208093,346,0,346,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2890.1734104046,2890.1734104046,38,118,64.6666666667,46.1880215352,2133.3333333333,0,0,0,0,0,0,0,0,1,97,38,118,0,0,0,0,0,0,1,38,1,118,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
3389,6,28/02/2018 02:09:41,1665358,8,7,1128,1581,661,0,141,222.62332056,1173,0,225.8571428571,430.0986044197,1626.67726699,9.0070723532,118954.142857143,241279.736524882,937525,50,1665358,237908.285714286,387552.413045734,1111889,886,1556207,259367.833333333,333186.849272547,937525,109539,0,0,0,0,172,152,4.8037719217,4.2033004315,0,1173,169.3125,317.7312740352,100953.1625,0,0,1,1,0,0,0,1,0,180.6,141,225.8571428571,0,0,0,0,0,0,8,1128,7,1581,8192,62872,5,20,0,0,0,0,0,0,0,0,Benign
445,6,28/02/2018 03:20:44,1117135,5,4,286,170,103,0,57.2,52.4852360193,131,0,42.5,61.7980582219,408.187014103,8.0563226468,139641.875,173886.976701565,351109,56,1117069,279267.25,183393.125998723,395037,5706,1117079,372359.666666667,20367.7267345507,391798,351175,0,0,0,0,108,88,4.4757348038,3.580587843,0,131,45.6,52.9846938066,2807.3777777778,0,0,0,1,0,0,0,0,0,50.6666666667,57.2,42.5,0,0,0,0,0,0,5,286,4,170,8192,0,3,20,0,0,0,0,0,0,0,0,Benign
53,17,28/02/2018 09:56:46,382,1,1,38,70,38,38,38,0,70,70,70,0,282722.513089005,5235.6020942408,382,0,382,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2617.8010471204,2617.8010471204,38,70,48.6666666667,18.4752086141,341.3333333333,0,0,0,0,0,0,0,0,1,73,38,70,0,0,0,0,0,0,1,38,1,70,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
53,17,28/02/2018 04:31:51,1706,1,1,45,86,45,45,45,0,86,86,86,0,76787.8077373974,1172.3329425557,1706,0,1706,1706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,586.1664712778,586.1664712778,45,86,58.6666666667,23.6713610368,560.3333333333,0,0,0,0,0,0,0,0,1,88,45,86,0,0,0,0,0,0,1,45,1,86,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
56675,6,28/02/2018 04:21:20,17,1,1,0,0,0,0,0,0,0,0,0,0,0,117647.058823529,17,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,58823.5294117647,58823.5294117647,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,115,254,0,20,0,0,0,0,0,0,0,0,Benign
53,17,28/02/2018 09:21:43,350,1,1,50,178,50,50,50,0,178,178,178,0,651428.571428572,5714.2857142857,350,0,350,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2857.1428571429,2857.1428571429,50,178,92.6666666667,73.9008344563,5461.3333333333,0,0,0,0,0,0,0,0,1,139,50,178,0,0,0,0,0,0,1,50,1,178,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
0,0,28/02/2018 05:21:51,871045,6,0,0,0,0,0,0,0,0,0,0,0,0,6.8882778731,174209,226686.283836275,469246,281,871045,174209,226686.283836275,469246,281,0,0,0,0,0,0,0,0,0,0,0,6.8882778731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Benign
53,17,28/02/2018 03:00:36,20793,2,2,94,264,47,47,47,0,132,132,132,0,17217.332756216,192.3724330303,6931,6224.0744693488,12762,377,20416,20416,0,20416,20416,8031,8031,0,8031,8031,0,0,0,0,16,16,96.1862165152,96.1862165152,47,132,81,46.5564173879,2167.5,0,0,0,0,0,0,0,0,1,101.25,47,132,0,0,0,0,0,0,2,94,2,264,-1,-1,1,8,0,0,0,0,0,0,0,0,Benign
53,17,28/02/2018 10:36:25,1604,1,1,38,77,38,38,38,0,77,77,77,0,71695.7605985037,1246.8827930175,1604,0,1604,1604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,623.4413965087,623.4413965087,38,77,51,22.5166604984,507,0,0,0,0,0,0,0,0,1,76.5,38,77,0,0,0,0,0,0,1,38,1,77,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
53,17,28/02/2018 03:51:13,421,1,1,36,52,36,36,36,0,52,52,52,0,209026.128266033,4750.593824228,421,0,421,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2375.296912114,2375.296912114,36,52,41.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,62,36,52,0,0,0,0,0,0,1,36,1,52,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
52955,6,28/02/2018 11:22:25,21,1,1,0,0,0,0,0,0,0,0,0,0,0,95238.0952380952,21,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,47619.0476190476,47619.0476190476,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,114,255,0,20,0,0,0,0,0,0,0,0,Benign
53,17,28/02/2018 11:44:34,89731,2,2,80,334,40,40,40,0,167,167,167,0,4613.7901059834,44.5776821834,29910.3333333333,31829.098798636,63389,38,26304,26304,0,26304,26304,38,38,0,38,38,0,0,0,0,16,16,22.2888410917,22.2888410917,40,167,90.8,69.5607648032,4838.7,0,0,0,0,0,0,0,0,1,113.5,40,167,0,0,0,0,0,0,2,80,2,334,-1,-1,1,8,0,0,0,0,0,0,0,0,Benign
445,6,28/02/2018 02:52:30,597273,5,4,373,172,140,0,74.6,70.2837107728,133,0,43,62.7534859589,912.480557467,15.0684862701,74659.125,102295.218644634,199270,42,597231,149307.75,97891.9789644858,199316,2476,597219,199073,701.9665234183,199581,198272,0,0,0,0,112,92,8.3713812612,6.6971050089,0,140,54.5,64.1980442762,4121.3888888889,0,0,0,1,0,0,0,0,0,60.5555555556,74.6,43,0,0,0,0,0,0,5,373,4,172,8192,0,3,20,0,0,0,0,0,0,0,0,Benign
53,17,28/02/2018 11:50:43,474,1,1,44,60,44,44,44,0,60,60,60,0,219409.282700422,4219.4092827004,474,0,474,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2109.7046413502,2109.7046413502,44,60,49.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,74,44,60,0,0,0,0,0,0,1,44,1,60,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
53,17,28/02/2018 01:54:27,42700,2,2,80,272,40,40,40,0,136,136,136,0,8243.5597189696,93.6768149883,14233.3333333333,18658.960992867,35434,308,42392,42392,0,42392,42392,7266,7266,0,7266,7266,0,0,0,0,16,16,46.8384074941,46.8384074941,40,136,78.4,52.5813655205,2764.8,0,0,0,0,0,0,0,0,1,98,40,136,0,0,0,0,0,0,2,80,2,272,-1,-1,1,8,0,0,0,0,0,0,0,0,Benign
53,17,28/02/2018 01:29:41,784,1,1,44,72,44,44,44,0,72,72,72,0,147959.183673469,2551.0204081633,784,0,784,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1275.5102040816,1275.5102040816,44,72,53.3333333333,16.1658075373,261.3333333333,0,0,0,0,0,0,0,0,1,80,44,72,0,0,0,0,0,0,1,44,1,72,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
53,17,28/02/2018 08:41:33,470,1,1,36,52,36,36,36,0,52,52,52,0,187234.042553191,4255.3191489362,470,0,470,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2127.6595744681,2127.6595744681,36,52,41.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,62,36,52,0,0,0,0,0,0,1,36,1,52,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
3389,6,28/02/2018 02:10:44,1667378,8,7,1144,1581,677,0,143,227.9699228282,1173,0,225.8571428571,430.0986044197,1634.3024797017,8.9961604387,119098.428571429,245641.493751397,953123,2,1667378,238196.857142857,388402.965662566,1114029,2,1558199,259699.833333333,340303.471558794,953123,109474,0,0,0,0,172,152,4.797952234,4.1982082047,0,1173,170.3125,319.402717323,102018.095833333,0,0,1,1,0,0,0,1,0,181.6666666667,143,225.8571428571,0,0,0,0,0,0,8,1144,7,1581,8192,62856,5,20,0,0,0,0,0,0,0,0,Benign
53,17,28/02/2018 01:57:51,324,1,1,43,59,43,43,43,0,59,59,59,0,314814.814814815,6172.8395061728,324,0,324,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3086.4197530864,3086.4197530864,43,59,48.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,72.5,43,59,0,0,0,0,0,0,1,43,1,59,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
53,17,28/02/2018 01:40:59,560,1,1,39,71,39,39,39,0,71,71,71,0,196428.571428571,3571.4285714286,560,0,560,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1785.7142857143,1785.7142857143,39,71,49.6666666667,18.4752086141,341.3333333333,0,0,0,0,0,0,0,0,1,74.5,39,71,0,0,0,0,0,0,1,39,1,71,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
53,17,28/02/2018 04:27:19,505,1,1,36,52,36,36,36,0,52,52,52,0,174257.425742574,3960.396039604,505,0,505,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1980.198019802,1980.198019802,36,52,41.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,62,36,52,0,0,0,0,0,0,1,36,1,52,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
