Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
443,6,01/03/2018 08:48:38,116930882,14,12,1369,4025,737,0,97.78571429,196.4653732,1460,0,335.4166667,557.0336139,46.12981539,0.222353578,4677235.28,16100000,58600000,5,117000000,8994683.231,21900000,58600000,104,117000000,10600000,23600000,58600000,13,0,0,0,0,292,244,0.11972885,0.102624728,0,1460,199.7777778,407.6788266,166202.0256,0,0,1,1,0,0,0,1,0,207.4615385,97.78571429,335.4166667,0,0,0,0,0,0,14,1369,12,4025,8192,17688,7,20,107499,42030.42707,137219,77779,58300000,342441.2075,58600000,58100000,Benign
443,6,01/03/2018 08:51:28,315,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,244444.4444,9523.809524,157.5,198.6970055,298,17,315,157.5,198.6970055,298,17,0,0,0,0,0,1,0,0,0,60,0,9523.809524,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,255,-1,1,20,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 08:51:28,413,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,186440.678,7263.922518,206.5,273.6503243,400,13,413,206.5,273.6503243,400,13,0,0,0,0,0,1,0,0,0,60,0,7263.922518,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,63135,-1,1,20,0,0,0,0,0,0,0,0,Benign
49977,6,01/03/2018 08:51:28,67,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0,0,462686.5672,44776.1194,33.5,45.96194078,66,1,67,33.5,45.96194078,66,1,0,0,0,0,0,0,0,0,0,60,0,44776.1194,0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0,0,0,0,0,0,0,3,31,0,0,17688,-1,1,20,0,0,0,0,0,0,0,0,Benign
49979,6,01/03/2018 08:51:28,33,3,1,31,0,31,0,10.33333333,17.89785834,0,0,0,0,939393.9394,121212.1212,11,8.717797887,17,1,33,16.5,21.92031022,32,1,0,0,0,0,0,0,0,0,0,60,20,90909.09091,30303.0303,0,31,6.2,13.86362146,192.2,0,0,0,0,1,0,0,0,0,7.75,10.33333333,0,0,0,0,0,0,0,3,31,1,0,980,0,1,20,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 08:48:38,117920901,14,11,883,4689,251,0,63.07142857,87.61407007,1460,0,426.2727273,595.735527,47.25201345,0.212006521,4913370.875,16500000,58700000,6,118000000,9070838.538,21900000,58700000,59,118000000,11800000,24600000,58800000,16,0,0,0,0,292,232,0.118723652,0.093282869,0,1460,214.3076923,424.6957282,180366.4615,0,0,1,1,0,0,0,1,0,222.88,63.07142857,426.2727273,0,0,0,0,0,0,14,883,11,4689,8192,64,7,20,508709.5,631380.5947,955163,62256,58400000,463956.8008,58700000,58100000,Benign
443,6,01/03/2018 08:51:29,204,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,377450.9804,14705.88235,102,118.7939392,186,18,204,102,118.7939392,186,18,0,0,0,0,0,1,0,0,0,60,0,14705.88235,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,256,-1,1,20,0,0,0,0,0,0,0,0,Benign
49978,6,01/03/2018 08:51:29,2,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0,0,15500000,1500000,1,1.414213562,2,0,2,1,1.414213562,2,0,0,0,0,0,0,0,0,0,0,60,0,1500000,0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0,0,0,0,0,0,0,3,31,0,0,64,-1,1,20,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 08:48:39,117328576,13,11,601,3190,201,0,46.23076923,69.68399367,1430,0,290,533.0686635,32.31096915,0.204553748,5101242.435,16800000,58600000,1,117000000,9777381.333,22700000,58600000,136,117000000,11700000,24600000,58600000,1,0,0,0,0,272,232,0.110799947,0.093753801,0,1430,151.64,369.5667373,136579.5733,0,0,1,1,0,0,0,1,0,157.9583333,46.23076923,290,0,0,0,0,0,0,13,601,11,3190,8192,176,6,20,306249,345147.3052,550305,62193,58300000,353530.7632,58600000,58100000,Benign
443,6,01/03/2018 08:48:40,116632964,18,16,1066,5266,281,0,59.22222222,87.68698042,1460,0,329.125,508.3284863,54.289969,0.291512784,3534332.242,14100000,58100000,0,117000000,6860762.588,19300000,58100000,27,117000000,7770351.4,20500000,58300000,0,0,0,0,0,372,332,0.154330297,0.137182486,0,1460,180.9142857,370.1126515,136983.3748,0,0,1,1,0,0,0,1,0,186.2352941,59.22222222,329.125,0,0,0,0,0,0,18,1066,16,5266,8192,131,8,20,205726.5,180953.5751,333680,77773,58100000,14837.22159,58100000,58100000,Benign
443,6,01/03/2018 08:51:30,299,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,257525.0836,10033.44482,149.5,187.383297,282,17,299,149.5,187.383297,282,17,0,0,0,0,0,1,0,0,0,60,0,10033.44482,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,256,-1,1,20,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 08:51:30,407,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,189189.1892,7371.007371,203.5,267.9934701,393,14,407,203.5,267.9934701,393,14,0,0,0,0,0,1,0,0,0,60,0,7371.007371,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,253,-1,1,20,0,0,0,0,0,0,0,0,Benign
50002,6,01/03/2018 08:51:30,0,2,0,31,0,31,0,15.5,21.92031022,0,0,0,0,Infinity,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,0,0,0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31,15.5,0,0,0,0,0,0,0,2,31,0,0,131,-1,0,20,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 08:48:41,117084458,15,14,1500,4800,872,0,100,223.8127406,1460,0,342.8571429,568.8952664,53.80731232,0.247684454,4181587.786,15300000,58700000,1,117000000,8363175.571,21200000,58700000,201,117000000,9001722.923,21900000,58700000,1,0,0,0,0,312,292,0.128112648,0.119571805,0,1460,210,430.7710809,185563.7241,0,0,1,1,0,0,0,1,0,217.2413793,100,342.8571429,0,0,0,0,0,0,15,1500,14,4800,8192,121,7,20,140460.5,110654.4331,218705,62216,58400000,437479.1873,58700000,58100000,Benign
443,6,01/03/2018 08:50:38,53795826,5,1,123,46,46,0,24.6,23.27659769,46,46,46,0,3.14150767,0.111532817,10800000,24000000,53700000,17,53800000,13400000,26800000,53700000,17,0,0,0,0,0,1,0,0,0,100,20,0.092944014,0.018588803,0,46,30.71428571,21.68497395,470.2380952,0,1,0,0,1,0,0,0,0,35.83333333,24.6,46,0,0,0,0,0,0,5,123,1,46,253,1013,2,20,77819,0,77819,77819,53700000,0,53700000,53700000,Benign
443,6,01/03/2018 08:51:32,387,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,198966.4083,7751.937984,193.5,255.265548,374,13,387,193.5,255.265548,374,13,0,0,0,0,0,1,0,0,0,60,0,7751.937984,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,256,-1,1,20,0,0,0,0,0,0,0,0,Benign
50020,6,01/03/2018 08:51:32,0,2,0,0,0,0,0,0,0,0,0,0,0,,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,121,-1,0,20,0,0,0,0,0,0,0,0,Benign
49970,6,01/03/2018 08:51:32,85,3,1,31,0,31,0,10.33333333,17.89785834,0,0,0,0,364705.8824,47058.82353,28.33333333,24.09010862,56,12,85,42.5,19.09188309,56,29,0,0,0,0,0,0,0,0,0,60,20,35294.11765,11764.70588,0,31,6.2,13.86362146,192.2,0,0,0,0,1,0,0,0,0,7.75,10.33333333,0,0,0,0,0,0,0,3,31,1,0,1013,0,1,20,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 08:48:43,116619978,17,20,1566,4022,525,0,92.11764706,153.0473302,1430,0,201.1,429.8016556,47.91631842,0.317269825,3239443.833,13500000,58300000,1,117000000,7288748.625,19900000,58300000,256,117000000,6134632.474,18300000,58300000,1,0,0,0,0,352,412,0.145772622,0.171497203,0,1430,147.0526316,329.4543357,108540.1593,0,0,1,1,0,0,0,1,1,151.027027,92.11764706,201.1,0,0,0,0,0,0,17,1566,20,4022,8192,184,9,20,123136.5,86156.01154,184058,62215,58200000,133557.6217,58300000,58100000,Benign
443,6,01/03/2018 08:48:41,118961654,15,15,871,3596,224,0,58.06666667,79.17924211,1430,0,239.7333333,490.8503506,37.54991503,0.252182102,4102126,15000000,58700000,1,119000000,8497261,21200000,58800000,192,119000000,8492816.143,21200000,58700000,1,0,0,0,0,312,312,0.126091051,0.126091051,0,1430,144.0967742,352.6010356,124327.4903,0,0,1,1,0,0,0,1,1,148.9,58.06666667,239.7333333,0,0,0,0,0,0,15,871,15,3596,8192,180,8,20,1063260,1415832.837,2064405,62115,58400000,459780.6281,58700000,58100000,Benign
443,6,01/03/2018 08:51:33,310,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,248387.0968,9677.419355,155,195.1614716,293,17,310,155,195.1614716,293,17,0,0,0,0,0,1,0,0,0,60,0,9677.419355,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,254,-1,1,20,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 08:51:33,508,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,151574.8031,5905.511811,254,339.411255,494,14,508,254,339.411255,494,14,0,0,0,0,0,1,0,0,0,60,0,5905.511811,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,255,-1,1,20,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 08:50:39,53780658,5,1,123,46,46,0,24.6,23.27659769,46,46,46,0,3.142393684,0.111564273,10800000,24000000,53600000,13,53800000,13400000,26800000,53600000,13,0,0,0,0,0,1,0,0,0,100,20,0.092970227,0.018594045,0,46,30.71428571,21.68497395,470.2380952,0,1,0,0,1,0,0,0,0,35.83333333,24.6,46,0,0,0,0,0,0,5,123,1,46,255,180,2,20,155952,0,155952,155952,53600000,0,53600000,53600000,Benign
50008,6,01/03/2018 08:51:33,10,2,0,0,0,0,0,0,0,0,0,0,0,0,200000,10,0,10,10,10,10,0,10,10,0,0,0,0,0,0,0,0,0,40,0,200000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,180,-1,0,20,0,0,0,0,0,0,0,0,Benign
49984,6,01/03/2018 08:51:33,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,180,-1,0,20,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 08:48:43,117272804,17,16,2207,4085,1241,0,129.8235294,302.0027391,1410,0,255.3125,462.7799648,53.65267808,0.281395165,3664775.125,14300000,58500000,7,117000000,7329550.25,19900000,58500000,39,117000000,7813001.867,20500000,58600000,21,0,0,0,0,352,332,0.144961145,0.136434019,0,1410,185.0588235,382.8462735,146571.2692,0,0,1,1,0,0,0,1,0,190.6666667,129.8235294,255.3125,0,0,0,0,0,0,17,2207,16,4085,8192,133,8,20,306965.5,323946.1226,536030,77901,58300000,346259.5841,58500000,58000000,Benign
443,6,01/03/2018 08:48:41,118994453,26,40,936,33809,204,0,36,66.33671683,1410,0,845.225,642.3725849,291.9884005,0.554647703,1830683.892,10100000,58100000,0,119000000,4759778.12,16000000,58100000,23,119000000,3050560.487,13000000,58100000,0,0,0,0,0,580,812,0.21849758,0.336150123,0,1410,518.5820896,637.1675758,405982.5197,0,0,1,1,0,0,0,1,1,526.4393939,36,845.225,0,0,0,0,0,0,26,936,40,33809,8192,123,8,20,1387146.5,1827334.335,2679267,95026,58100000,47897.99914,58100000,58000000,Benign
443,6,01/03/2018 08:48:41,119363702,21,22,1705,6038,610,0,81.19047619,155.6234619,1430,0,274.4545455,450.0863121,64.86896661,0.360243519,2841992.905,12500000,58500000,0,119000000,5968185.1,17900000,58600000,71,119000000,5676555.857,17500000,58600000,0,0,0,0,0,432,452,0.175932881,0.184310637,0,1430,175.9772727,346.7959315,120267.4181,0,0,1,1,0,0,0,1,1,180.0697674,81.19047619,274.4545455,0,0,0,0,0,0,21,1705,22,6038,8192,186,10,20,1393323,1749780.985,2630605,156041,58200000,343658.1383,58500000,58000000,Benign
443,6,01/03/2018 08:48:42,118525569,20,22,1838,4363,705,0,91.9,180.2016122,1430,0,198.3181818,410.0890015,52.31782519,0.35435392,2890867.537,12700000,58300000,0,119000000,6238187.842,18300000,58400000,26,118000000,5638888.476,17500000,58300000,0,0,0,0,0,412,452,0.168739962,0.185613958,0,1430,144.2093023,319.5437639,102108.2171,0,0,1,1,0,0,0,1,1,147.6428571,91.9,198.3181818,0,0,0,0,0,0,20,1838,22,4363,8192,187,10,20,1060088.5,1344948.918,2011111,109066,58100000,189027.3203,58300000,58000000,Benign
443,6,01/03/2018 08:48:43,116620368,16,15,1892,8378,1008,0,118.25,252.9976284,1460,0,558.5333333,662.5404426,88.06351906,0.265819775,3887345.6,14700000,58100000,1,117000000,7774691.2,20400000,58100000,19,117000000,8325518.571,21100000,58100000,1,0,0,0,0,332,312,0.137197303,0.128622472,0,1460,320.9375,530.1444683,281053.1573,0,0,1,1,0,0,0,1,0,331.2903226,118.25,558.5333333,0,0,0,0,0,0,16,1892,15,8378,8192,68,8,20,285263.5,315506.096,508360,62167,58000000,95464.36521,58100000,57900000,Benign
443,6,01/03/2018 08:51:34,289,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,266435.9862,10380.62284,144.5,180.3122292,272,17,289,144.5,180.3122292,272,17,0,0,0,0,0,1,0,0,0,60,0,10380.62284,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,258,-1,1,20,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 08:51:34,726,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,106060.6061,4132.231405,363,492.1463197,711,15,726,363,492.1463197,711,15,0,0,0,0,0,1,0,0,0,60,0,4132.231405,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,258,-1,1,20,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 08:51:34,846,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,91016.54846,3546.099291,423,578.413347,832,14,846,423,578.413347,832,14,0,0,0,0,0,1,0,0,0,60,0,3546.099291,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,258,-1,1,20,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 08:51:34,914,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,84245.07659,3282.275711,457,627.9108217,901,13,914,457,627.9108217,901,13,0,0,0,0,0,1,0,0,0,60,0,3282.275711,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,253,-1,1,20,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 08:50:40,53765867,5,1,123,46,46,0,24.6,23.27659769,46,46,46,0,3.143258157,0.111594964,10800000,24000000,53600000,14,53800000,13400000,26800000,53600000,14,0,0,0,0,0,1,0,0,0,100,20,0.092995803,0.018599161,0,46,30.71428571,21.68497395,470.2380952,0,1,0,0,1,0,0,0,0,35.83333333,24.6,46,0,0,0,0,0,0,5,123,1,46,253,193,2,20,155822,0,155822,155822,53600000,0,53600000,53600000,Benign
443,6,01/03/2018 08:51:34,1572,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,48982.1883,1908.396947,786,1093.187084,1559,13,1572,786,1093.187084,1559,13,0,0,0,0,0,1,0,0,0,60,0,1908.396947,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,253,-1,1,20,0,0,0,0,0,0,0,0,Benign
50031,6,01/03/2018 08:51:34,67,3,1,31,0,31,0,10.33333333,17.89785834,0,0,0,0,462686.5672,59701.49254,22.33333333,12.85820101,37,13,67,33.5,4.949747468,37,30,0,0,0,0,0,0,0,0,0,60,20,44776.1194,14925.37313,0,31,6.2,13.86362146,192.2,0,0,0,0,1,0,0,0,0,7.75,10.33333333,0,0,0,0,0,0,0,3,31,1,0,68,0,1,20,0,0,0,0,0,0,0,0,Benign
50036,6,01/03/2018 08:51:34,96,3,1,77,0,46,0,25.66666667,23.45918441,0,0,0,0,802083.3333,41666.66667,32,28.51315486,60,3,96,48,63.63961031,93,3,0,0,0,0,0,1,0,0,0,60,20,31250,10416.66667,0,46,24.6,23.27659769,541.8,0,1,0,0,1,0,0,0,0,30.75,25.66666667,0,0,0,0,0,0,0,3,77,1,0,133,0,1,20,0,0,0,0,0,0,0,0,Benign
50009,6,01/03/2018 08:51:34,2,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,38500000,1500000,1,0,1,1,2,1,0,1,1,0,0,0,0,0,1,0,0,0,60,0,1500000,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,123,-1,1,20,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 08:48:44,117383113,19,20,1288,5011,421,0,67.78947368,114.9176415,1460,0,250.55,452.914361,53.66189258,0.332245406,3089029.289,13200000,58500000,0,117000000,6521284.056,18800000,58500000,48,117000000,6172329,18400000,58600000,0,0,0,0,0,392,412,0.161863146,0.170382259,0,1460,157.475,339.1577038,115027.9481,0,0,1,1,0,0,0,1,1,161.5128205,67.78947368,250.55,0,0,0,0,0,0,19,1288,20,5011,8192,131,8,20,401084,412847.1226,693011,109157,58200000,313304.8726,58500000,58000000,Benign
443,6,01/03/2018 08:48:45,116894374,15,14,1164,4262,538,0,77.6,143.7377572,1460,0,304.4285714,546.7438881,46.41797389,0.248087218,4174799.071,15300000,58400000,1,117000000,8349598.143,21100000,58400000,173,117000000,8985893.077,21900000,58400000,1,0,0,0,0,312,292,0.128320975,0.119766243,0,1460,180.8666667,397.4809241,157991.0851,0,0,1,1,0,0,0,1,0,187.1034483,77.6,304.4285714,0,0,0,0,0,0,15,1164,14,4262,8192,16,7,20,185847,152767.5916,293870,77824,58200000,249916.2852,58400000,58000000,Benign
443,6,01/03/2018 08:51:35,219,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,351598.1735,13698.63014,109.5,130.8147545,202,17,219,109.5,130.8147545,202,17,0,0,0,0,0,1,0,0,0,60,0,13698.63014,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,255,-1,1,20,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 08:51:35,558,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,137992.8315,5376.344086,279,373.3523805,543,15,558,279,373.3523805,543,15,0,0,0,0,0,1,0,0,0,60,0,5376.344086,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,251,-1,1,20,0,0,0,0,0,0,0,0,Benign
50038,6,01/03/2018 08:51:35,101,2,1,31,0,31,0,15.5,21.92031022,0,0,0,0,306930.6931,29702.9703,50.5,50.20458146,86,15,101,101,0,101,101,0,0,0,0,0,1,0,0,0,40,20,19801.9802,9900.990099,0,31,15.5,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,20.66666667,15.5,0,0,0,0,0,0,0,2,31,1,0,131,0,0,20,0,0,0,0,0,0,0,0,Benign
0,0,01/03/2018 08:49:35,112639279,3,0,0,0,0,0,0,0,0,0,0,0,0,0.026633693,56300000,9.192388155,56300000,56300000,113000000,56300000,9.192388155,56300000,56300000,0,0,0,0,0,0,0,0,0,0,0,0.026633693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,56300000,9.192388155,56300000,56300000,Benign
443,6,01/03/2018 08:50:45,100151799,12,6,234,210,39,0,19.5,20.36708575,35,35,35,0,4.43327034,0.179727176,5891282.294,9359170.44,20000000,435,100000000,9104709,10400000,20000000,57955,100000000,20000000,25758.01953,20100000,20000000,1,0,0,0,240,120,0.119818117,0.059909059,0,39,25.42105263,17.82419015,317.7017544,0,1,0,0,1,0,0,0,0,26.83333333,19.5,35,0,0,0,0,0,0,12,234,6,210,2050,139,5,20,60640.4,1601.801423,62019,57955,20000000,25302.66302,20000000,19900000,Benign
443,6,01/03/2018 08:53:00,64505,9,7,557,3773,206,0,61.88888889,88.34371008,1460,0,539,655.4329358,67126.57933,248.0427874,4300.333333,6435.503873,16393,1,64505,8063.125,7857.100618,19161,16,47926,7987.666667,11919.70724,28497,1,0,0,0,0,192,152,139.5240679,108.5187195,0,1460,254.7058824,474.6863128,225327.0956,0,0,1,1,0,0,0,1,0,270.625,61.88888889,539,0,0,0,0,0,0,9,557,7,3773,8192,119,4,20,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 08:53:00,72856,9,8,557,3782,206,0,61.88888889,88.34371008,1460,0,472.75,635.2258878,59555.83617,233.3369935,4553.5,7102.242519,18616,5,72856,9107,9335.408094,21110,17,56335,8047.857143,13037.94053,34347,16,0,0,0,0,192,172,123.5313495,109.805644,0,1460,241.0555556,464.2193285,215499.585,0,0,1,1,0,0,0,1,0,255.2352941,61.88888889,472.75,0,0,0,0,0,0,9,557,8,3782,8192,123,4,20,0,0,0,0,0,0,0,0,Benign
50051,6,01/03/2018 08:53:00,12918,2,1,38,0,38,0,19,26.87005769,0,0,0,0,2941.631832,232.234092,6459,9110.363769,12901,17,12918,12918,0,12918,12918,0,0,0,0,0,1,0,0,0,40,20,154.822728,77.41136399,0,38,19,21.93931023,481.3333333,0,1,0,0,1,0,0,0,0,25.33333333,19,0,0,0,0,0,0,0,2,38,1,0,123,0,0,20,0,0,0,0,0,0,0,0,Benign
53,17,01/03/2018 08:41:15,1072,1,1,40,139,40,40,40,0,139,139,139,0,166977.6119,1865.671642,1072,0,1072,1072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,932.8358209,932.8358209,40,139,73,57.15767665,3267,0,0,0,0,0,0,0,0,1,109.5,40,139,0,0,0,0,0,0,1,40,1,139,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
445,6,01/03/2018 08:53:25,203812,3,1,0,0,0,0,0,0,0,0,0,0,0,19.62592978,67937.33333,116972.5291,203005,62,203812,101906,143063.2582,203067,745,0,0,0,0,0,0,0,0,0,72,32,14.71944733,4.906482445,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0,0,0,0,0,0,0,0,Benign
53,17,01/03/2018 08:17:46,339,1,1,77,205,77,77,77,0,205,205,205,0,831858.4071,5899.705015,339,0,339,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2949.852507,2949.852507,77,205,119.6666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,179.5,77,205,0,0,0,0,0,0,1,77,1,205,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 08:51:35,627293,7,7,546,4519,256,0,78,108.3251279,1460,0,645.5714286,653.6963763,8074.376727,22.31811928,48253.30769,132156.2579,484731,2,627293,104548.8333,223581.2005,560567,277,551452,91908.66667,192757.5716,484731,2,0,0,0,0,152,152,11.15905964,11.15905964,0,1460,337.6666667,526.7124001,277425.9524,0,0,1,1,0,0,0,1,1,361.7857143,78,645.5714286,0,0,0,0,0,0,7,546,7,4519,8192,1026,3,20,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 08:52:45,101090689,14,7,862,264,628,0,61.57142857,164.1845651,54,35,37.71428571,7.181324987,11.13851346,0.207734265,5054534.45,8468387.868,20200000,401,101000000,7776206.846,9519379.135,20200000,59369,101000000,16800000,6074981.79,20300000,5269982,1,0,0,0,280,140,0.13848951,0.069244755,0,628,52.95454545,129.7625954,16838.33117,0,1,0,0,1,0,0,0,0,55.47619048,61.57142857,37.71428571,0,0,0,0,0,0,14,862,7,264,2049,144,6,20,61344.83333,2200.537336,65450,59369,16800000,6077063.237,20200000,5204712,Benign
123,17,01/03/2018 08:50:39,49807,1,1,48,48,48,48,48,0,48,48,48,0,1927.439918,40.15499829,49807,0,49807,49807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,20.07749915,20.07749915,48,48,48,0,0,0,0,0,0,0,0,0,0,1,72,48,48,0,0,0,0,0,0,1,48,1,48,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
0,0,01/03/2018 08:52:24,112639170,3,0,0,0,0,0,0,0,0,0,0,0,0,0.026633719,56300000,32.52691193,56300000,56300000,113000000,56300000,32.52691193,56300000,56300000,0,0,0,0,0,0,0,0,0,0,0,0.026633719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,56300000,32.52691193,56300000,56300000,Benign
